ssn,fico_scr,DailyRate,Department,HourlyRate,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,employee_no,depart_dt,Education,EducationField,Gender,first_name,birth_state,birth_dt,hire_dt,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,NumCompaniesWorked,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
258583569,716,153,Research & Development,73,11416,Yes,12,3,3,514281,,2,Life Sciences,Female,ZAKARIA,CT,02/25/87,02/25/09,,,,,,,,,,,,,,,
619993616,716,1147,Sales,52,5940,No,14,3,1,514727,,3,Marketing,N/A,DELAINEY,MI,03/17/63,09/25/10,Travel_Rarely,3,4,3,2,1,,2,4,16,4,3,2,0,5
568701862,692,1343,Research & Development,53,2559,No,11,3,0,514827,,1,Medical,N/A,JAZMARIE,RI,01/04/82,01/04/11,,,,,,,,,,,,,,,
351064562,714,300,Research & Development,61,2314,No,12,3,1,514845,,3,Life Sciences,Male,JAROM,MO,11/08/84,11/08/13,,,,,,,,,,,,,,,
492454293,690,1066,Research & Development,32,5472,No,12,3,0,514859,,2,Medical,Male,IREOLUWA,CO,10/05/90,10/05/08,,,,,,,,,,,,,,,
881113503,710,1360,Research & Development,49,19545,No,12,3,0,515119,,3,Technical Degree,Female,LANEY,DC,07/03/75,07/03/94,,,,,,,,,,,,,,,
650677995,702,251,Research & Development,45,2625,No,20,4,0,515769,11/24/17,2,LS,Female,CASSIOPEIA,MI,10/11/95,11/24/15,Travel_Frequently,10,1,2,1,3,Single,1,3,2,2,1,2,2,2
573463035,709,1089,Research & Development,32,8376,No,18,3,0,516074,,3,Life Sciences,N/A,YARETHZY,MI,12/08/77,06/14/14,Travel_Rarely,6,2,3,3,2,,4,4,9,3,3,0,2,2
311179465,684,705,Sales,83,18947,No,12,3,0,516344,,4,Marketing,Female,ADA,AL,02/23/71,02/23/15,,,,,,,,,,,,,,,
342257577,679,1261,Research & Development,88,6553,No,14,3,0,516738,,4,Life Sciences,Male,CAEDEN,TN,06/18/78,06/18/15,,,,,,,,,,,,,,,
351538174,775,415,Sales,79,10798,No,13,3,1,516799,,3,Medical,Male,KIING,GA,10/19/73,10/19/15,,,,,,,,,,,,,,,
209734683,688,718,Research & Development,92,19943,No,13,3,1,517515,,4,Tech,N/A,ELYCE,AK,06/20/60,06/20/11,,,,,,,,,,,,,,,
724398057,691,1456,Research & Development,30,7484,No,20,4,0,517582,,4,Medical,Female,ESSENCE,TX,10/22/65,10/22/03,,,,,,,,,,,,,,,
517162778,676,1394,Research & Development,58,2133,Yes,16,3,1,517719,,3,Medical,Female,LIBERTI,MI,11/02/78,10/11/96,Travel_Frequently,8,4,2,2,2,Divorced,1,3,20,3,3,11,0,7
105972190,705,1403,Research & Development,47,3210,No,11,3,1,517754,,3,Life Sciences,Male,BRYON,MI,01/05/81,07/22/01,Travel_Rarely,6,4,3,1,4,Married,0,3,16,4,3,13,10,11
817696982,704,480,Research & Development,31,4306,No,12,3,1,518043,,2,Medical,Female,JO,NY,02/22/86,02/22/04,,,,,,,,,,,,,,,
267274196,710,1316,Research & Development,83,3452,No,13,3,0,518093,,3,Medical,Male,ZAKARIYA,MI,03/04/72,05/06/11,Travel_Rarely,29,3,3,1,4,Single,5,2,9,2,2,5,0,3
753812875,765,1005,Research & Development,88,2657,Yes,11,3,0,518480,08/19/17,3,Technical Degree,N/A,HANIYA,MI,03/22/87,08/18/12,Travel_Rarely,3,4,3,1,1,,5,3,8,5,3,2,0,4
852168645,728,1342,Sales,47,5473,No,12,3,0,518726,,2,Medical,Male,DENARD,OR,05/28/77,05/28/09,,,,,,,,,,,,,,,
979036118,706,188,Research & Development,56,4272,No,19,3,0,518799,,3,Medical,Male,REFOEL,ID,11/03/74,11/03/15,,,,,,,,,,,,,,,
152842450,734,583,Sales,87,4256,No,12,3,0,518900,,1,Mkt,Male,JOSECARLOS,,,11/24/11,,,,,,,,,,,,,,,
420573967,732,1162,Sales,41,5238,Yes,18,3,0,519027,,2,Medical,Female,PHAEDRA,IL,04/25/78,04/24/16,,,,,,,,,,,,,,,
928191951,735,506,Research & Development,91,3907,No,13,3,3,519099,,1,Medical,Male,NICANOR,MT,11/15/92,11/15/10,,,,,,,,,,,,,,,
893857123,692,543,Research & Development,83,2406,No,19,3,2,519231,,4,Life Sciences,Male,SAFIR,LA,11/27/76,11/27/15,,,,,,,,,,,,,,,
766170043,770,427,Research & Development,63,11713,No,14,3,1,519292,,3,Life Sciences,Female,DAYTON,TN,02/24/81,02/24/09,,,,,,,,,,,,,,,
382394236,769,1206,Research & Development,41,4377,No,15,3,2,519398,,1,Medical,Female,RITHIKA,IA,08/17/92,08/17/12,,,,,,,,,,,,,,,
306017020,774,305,Research & Development,58,5294,No,16,3,1,519652,,3,LS,Male,VEDAT,MI,08/01/86,02/04/10,Travel_Rarely,16,3,4,2,3,Married,3,3,10,3,3,0,1,7
515722635,681,868,Sales,73,11836,No,14,3,1,519877,,3,Marketing,Male,JAMEISON,MI,04/21/64,11/08/14,Travel_Rarely,8,1,3,4,4,Married,5,3,28,3,3,0,2,2
751098489,698,336,Sales,52,4385,No,15,3,1,520069,,3,Marketing,Male,DEVRON,MI,02/13/72,04/01/07,Non-Travel,26,1,2,2,1,Married,1,1,10,2,3,7,4,5
399426278,722,636,Research & Development,47,2376,No,13,3,1,520418,,4,Other,Male,GAD,,,01/16/15,Travel_Frequently,4,4,2,1,4,Married,1,2,2,2,4,2,2,2
752616467,715,446,Research & D,65,6447,No,12,3,1,521054,,4,Life Sciences,Female,JENASIS,MN,03/01/80,04/14/11,Travel_Rarely,1,2,3,2,2,Married,6,2,8,2,2,5,4,3
810252164,709,1245,Research & Development,58,19502,Yes,17,3,1,521151,,4,Life Sciences,Male,KEVION,RI,07/27/67,07/27/85,,,,,,,,,,,,,,,
924930044,756,611,Sales,88,19833,No,14,3,0,521942,,4,Medical,Male,SELAH,,,03/20/96,Travel_Rarely,7,2,3,5,2,Single,1,2,21,3,2,8,12,8
657233492,764,922,Research & Development,39,2835,No,22,4,1,522263,,2,Life Sciences,Female,ABRIANNA,CT,06/14/80,06/14/15,,,,,,,,,,,,,,,
700562052,712,107,Sales,84,6852,No,12,3,1,522323,,3,Technical Degree,Female,RAKAYLA,DC,02/08/77,02/08/12,,,,,,,,,,,,,,,
259368818,714,479,Research & Development,35,2972,No,13,3,0,522562,,4,Medical,Male,ABHIRAJ,MN,01/24/83,05/25/16,Travel_Rarely,7,1,3,1,4,Single,1,3,1,4,1,0,0,0
154569105,761,735,Research & Development,86,5747,Yes,15,3,0,523101,,4,Other,Male,JREAM,DE,10/10/82,10/10/01,,,,,,,,,,,,,,,
437889079,755,599,Sales,73,1118,Yes,14,3,0,523318,,1,Life Sciences,Male,ARMARI,HI,10/06/91,10/06/15,,,,,,,,,,,,,,,
716472829,681,265,Sales,79,4969,No,18,3,0,523961,,2,Medical,Male,SAMARION,NV,02/01/91,02/01/15,,,,,,,,,,,,,,,
307477660,772,1383,Human Resources,42,5204,No,11,3,2,524342,,3,Life Sciences,Female,OHEMAA,MN,09/08/77,11/18/11,Travel_Rarely,2,4,2,2,4,Married,8,3,13,2,3,4,0,4
337957334,718,883,Sales,32,6180,No,23,4,0,524389,,1,Medical,Female,NAVIE,MN,08/24/91,07/02/10,Travel_Rarely,26,3,3,2,4,Single,1,2,6,5,2,5,1,4
304543439,768,1189,Research & Development,90,4735,No,15,3,2,524561,,3,Life Sciences,N/A,JAMEAL,NJ,11/17/78,11/17/03,,,,,,,,,,,,,,,
280213754,745,572,Sales,46,4684,No,13,3,0,524617,,3,Medical,N/A,DAESON,MN,02/28/91,09/04/11,Travel_Rarely,10,3,3,2,4,,1,1,5,4,3,3,1,2
865148007,679,258,Research & D,54,2950,No,13,3,0,524665,,4,Other,Female,IYLEE,MN,10/04/64,02/02/12,Travel_Rarely,8,3,3,1,1,Married,9,3,12,2,1,4,0,4
361365842,709,548,Research & Development,94,2289,No,20,4,2,524874,,4,Life Sciences,Male,AMOL,MN,06/13/75,03/27/12,Travel_Rarely,9,3,3,1,1,Divorced,1,2,5,2,3,3,0,4
666391404,679,189,Human Resources,71,19636,Yes,18,3,1,525316,,4,Human Resources,Male,MOZIAH,KY,06/11/61,06/11/06,,,,,,,,,,,,,,,
209736756,772,1476,Research & Development,68,5661,No,19,3,0,525615,,2,Medical,Male,RON,MN,04/06/89,01/31/09,Travel_Rarely,16,2,4,2,1,Single,0,3,9,2,3,3,0,7
899713989,752,210,Sales,73,6349,Yes,13,3,1,525951,,1,Marketing,Male,CURREN,MT,03/31/90,03/30/12,,,,,,,,,,,,,,,
516231315,763,801,Sales,48,10422,No,19,3,2,526047,,4,Marketing,Female,SAFIYO,MD,01/10/85,01/10/03,,,,,,,,,,,,,,,
403572067,714,265,Sales,90,18303,No,13,3,0,526268,,2,Mkt,Male,OBALOLUWA,NV,06/26/74,06/26/15,,,,,,,,,,,,,,,
371744572,709,1276,Research & Development,72,7632,Yes,12,3,0,526401,,3,LS,Male,JURGEN,IA,10/05/81,10/05/08,,,,,,,,,,,,,,,
347873949,745,1097,Research & D,96,2936,Yes,11,3,0,526417,,4,Life Sciences,Male,ILIA,NM,02/04/73,02/04/11,,,,,,,,,,,,,,,
739706791,704,252,Research & Development,95,2274,No,14,3,0,526673,,3,Life Sciences,Female,QAMAR,SC,11/16/71,11/16/15,,,,,,,,,,,,,,,
547022514,752,1405,Research & Development,82,13142,No,16,3,0,526849,,2,Tech,Female,SHEALEIGH,MT,04/09/66,04/08/12,,,,,,,,,,,,,,,
808616178,698,1223,Research & Development,50,18606,No,18,3,1,526936,,2,Medical,Female,JEWELIA,TX,11/02/63,11/02/09,,,,,,,,,,,,,,,
495599960,771,1252,Sales,32,7642,Yes,13,3,0,526976,,2,Medical,Male,NIEKO,MN,08/21/79,02/22/07,Non-Travel,19,1,3,3,2,Single,1,4,10,2,3,0,0,9
754741556,768,1232,Research & Development,39,7143,Yes,14,3,0,527169,,4,Medical,Female,LILIANE,OH,12/30/85,12/30/05,,,,,,,,,,,,,,,
917650449,721,1398,Human Resources,96,2109,No,18,3,0,528483,,2,Medical,Female,MIWA,MN,02/01/86,08/26/13,Travel_Rarely,8,4,4,1,2,Single,9,4,8,3,3,2,0,2
994063329,718,1420,Human Resources,32,18844,No,21,4,1,528905,,4,Human Resources,Female,EMILIANA,,03/09/58,03/09/14,,,,,,,,,,,,,,,
401715135,707,,Sales,46,,No,13,3,0,528988,,2,Technical Degree,Male,CORDE,MN,09/16/71,06/10/08,Travel_Rarely,2,2,1,2,3,Single,0,1,9,3,3,7,3,1
768751624,786,1366,Research & Development,72,8722,No,12,3,0,529346,01/22/15,2,Technical Degree,Male,MAYCEN,MN,01/07/89,01/21/05,Non-Travel,24,2,2,3,1,Single,1,1,10,2,2,7,1,9
624659716,716,949,Research & Development,81,3229,No,11,3,1,529362,,3,Technical Degree,Male,ZARIF,PA,01/12/92,01/12/14,,,,,,,,,,,,,,,
979883790,747,154,Sales,41,2329,No,15,3,0,529429,,4,Life Sciences,Male,TAYVIN,OK,08/26/85,08/26/09,,,,,,,,,,,,,,,
645917560,762,1229,Sales,84,5079,No,13,3,2,529768,,4,Technical Degree,Male,BINGHAM,NV,10/25/80,10/25/09,,,,,,,,,,,,,,,
194058730,739,1125,Sales,68,9637,No,14,3,2,530057,,4,Marketing,N/A,CHRYSTA,,,03/20/14,,,,,,,,,,,,,,,
781901773,757,311,Research & Development,77,2013,No,11,3,0,530732,,3,Life Sciences,Male,JERESIAH,AR,02/22/81,02/22/13,,,,,,,,,,,,,,,
593533752,706,395,Sales,98,2899,No,19,3,1,531071,,3,Marketing,Male,MAVEN,CO,10/23/78,10/23/14,,,,,,,,,,,,,,,
379935763,739,1112,Human Resources,50,5985,No,11,3,0,531201,,4,Life Sciences,Female,ANNIA,ND,11/25/72,11/25/14,,,,,,,,,,,,,,,
977283000,756,1105,Research & Development,47,5674,No,15,3,1,531240,,4,Life Sciences,Female,ERIANNA,,,05/26/08,Non-Travel,24,2,3,2,2,Married,7,3,11,3,3,8,0,8
453736752,684,145,Sales,95,6347,No,12,3,1,531498,,3,Life Sciences,Female,LENNEX,MN,12/08/66,11/14/98,Non-Travel,1,4,3,2,3,Married,0,1,19,3,3,7,0,13
432458434,732,1271,Research & Development,35,2515,Yes,14,3,0,531581,,1,Medical,N/A,CHIP,AK,12/05/74,12/05/14,,,,,,,,,,,,,,,
339502328,700,329,Research & Development,96,2543,No,13,3,1,531825,,3,LS,Female,PRIYANKA,IL,11/10/80,11/10/14,,,,,,,,,,,,,,,
433894982,744,1400,Sales,70,5714,No,20,4,0,532001,,1,Life Sciences,Female,ANELLA,NV,10/13/82,10/13/10,,,,,,,,,,,,,,,
379277114,723,890,Sales,97,2014,No,13,3,0,533092,,3,Mkt,Female,TATUM,MN,05/24/82,06/01/14,Travel_Rarely,2,4,3,1,4,Married,1,1,2,3,3,2,2,2
419422804,701,269,Research & Development,42,12808,Yes,16,3,1,533120,,1,Tech,Male,HUGHES,MN,05/30/90,12/19/07,Travel_Rarely,5,3,2,3,4,Divorced,1,2,9,3,3,8,0,8
890010723,756,1361,Sales,94,8966,Yes,15,3,3,533125,,4,Life Sciences,Male,LEITH,AL,12/09/81,12/09/09,,,,,,,,,,,,,,,
720479041,731,301,Research & Development,72,16413,No,16,3,2,533240,,4,Other,Female,OSMARY,MN,09/14/67,12/08/12,Travel_Rarely,22,1,3,4,2,Married,3,2,27,2,3,2,1,2
219912324,770,921,Research & Development,96,7879,Yes,19,3,1,533489,,3,LS,Female,CALDER,,,10/29/08,,,,,,,,,,,,,,,
571985341,711,1400,Sales,70,5714,No,20,4,0,533554,,1,Life Sciences,Female,ANELLA,NV,12/25/82,12/25/10,,,,,,,,,,,,,,,
941742687,769,1151,Research & Development,63,4876,No,14,3,1,533728,,5,Life Sciences,Male,DALLIN,LA,06/23/76,06/23/13,,,,,,,,,,,,,,,
923797080,711,464,Research & Development,75,1951,No,12,3,1,533743,,2,Other,Male,CHANDLER,NE,10/09/81,10/09/15,,,,,,,,,,,,,,,
785153649,721,796,Research & Development,51,8858,No,11,3,0,534157,,5,Medical,Female,JAIDY,ME,12/09/80,12/09/02,,,,,,,,,,,,,,,
592493248,773,501,Research & Development,95,4878,Yes,13,3,1,534464,,2,Medical,Female,LILLIANE,OK,01/22/84,01/22/08,,,,,,,,,,,,,,,
406395712,726,641,Sales,85,4736,Yes,12,3,1,534916,,2,Technical Degree,Female,MARCY,,,07/04/14,,,,,,,,,,,,,,,
925176918,775,1467,Sales,92,9738,No,14,3,1,535552,,2,Technical Degree,Female,MALIYA,MN,10/30/80,07/11/07,Travel_Frequently,11,2,3,3,4,Married,0,3,10,6,3,7,2,8
635806509,771,1240,Human Resources,48,6347,Yes,19,3,0,535607,,3,Human Resources,Male,YASIR,NC,02/14/87,02/14/06,,,,,,,,,,,,,,,
978918573,749,1495,Research & Development,96,6651,No,14,3,1,535618,,4,Technical Degree,Male,DEWAN,NJ,07/25/67,07/25/13,,,,,,,,,,,,,,,
713748689,718,1186,Research & Development,44,2821,No,16,3,1,535751,,4,Other,Male,JAIRE,FL,10/25/78,10/25/14,,,,,,,,,,,,,,,
751303945,726,155,Research & Development,87,6142,Yes,20,4,1,536053,,3,Life Sciences,N/A,ZAFER,NM,09/23/89,09/23/10,,,,,,,,,,,,,,,
278166582,679,202,Sales,72,2476,No,18,3,1,536240,,1,Technical Degree,Male,KHANG,,,07/05/15,Travel_Rarely,2,3,3,1,2,Married,1,1,1,3,3,0,0,0
142301345,694,1153,Research & Development,40,3702,No,11,3,1,536257,,2,Other,Female,NERMEEN,MN,06/05/78,11/20/11,Travel_Rarely,6,4,2,1,3,Married,1,2,5,3,3,4,0,4
331445806,767,1234,Research & Development,41,11245,Yes,15,3,1,536338,,5,Medical,Male,DAYGEN,,01/16/67,01/16/87,,,,,,,,,,,,,,,
324189703,746,1184,Sales,62,4327,No,12,3,3,536469,,4,Medical,Male,RYUU,NH,07/30/76,07/30/16,,,,,,,,,,,,,,,
230786840,680,,Human Resources,77,,No,21,4,0,536571,,3,Life Sciences,Male,DAELEN,MN,05/19/81,02/26/12,Travel_Rarely,8,1,2,1,1,Married,0,3,6,3,3,4,0,3
303360632,716,879,Research & Development,72,4695,Yes,18,3,0,536746,,2,Medical,Female,KYONNA,AL,01/11/87,01/11/09,,,,,,,,,,,,,,,
769547865,692,1037,Research & Development,42,2436,Yes,12,3,0,536788,,3,Medical,Male,SIMAR,MN,04/02/73,08/19/12,Travel_Rarely,1,2,3,1,4,Single,6,3,6,2,3,3,1,2
171222055,685,483,Research & Development,95,6032,Yes,15,3,0,537108,,3,Medical,Male,GARREN,,03/29/76,03/29/12,,,,,,,,,,,,,,,
414141850,766,202,Sales,72,2476,No,18,3,1,537370,,1,Technical Degree,Male,KHANG,,,08/14/15,,,,,,,,,,,,,,,
284194052,704,1142,Research & Development,30,4014,Yes,15,3,1,537590,,4,Medical,Female,JASMIN,MN,04/21/82,08/03/14,Travel_Rarely,23,3,3,1,1,Married,3,3,4,3,3,2,2,2
232527157,751,635,Sales,99,4907,No,25,4,0,539293,,1,Life Sciences,N/A,KENDRIX,MN,11/12/74,03/17/97,Travel_Rarely,1,2,3,2,3,,1,3,20,3,3,16,11,6
122474323,730,897,Human Resources,59,2145,No,14,3,1,539771,,3,Medical,Male,SHAMS,CA,07/27/92,07/27/14,,,,,,,,,,,,,,,
460745947,703,1291,Sales,98,2534,No,14,3,1,539878,,3,Medical,Female,SERAIAH,NY,10/14/89,10/14/15,,,,,,,,,,,,,,,
729983254,721,1296,Research & Development,30,7725,No,23,4,1,540204,,3,Life Sciences,Male,DEONTAY,MN,07/16/83,01/15/04,Travel_Frequently,6,3,3,2,4,Divorced,3,3,15,2,1,11,4,7
342184488,774,853,Research & Development,96,4148,No,12,3,1,540221,,1,Life Sciences,N/A,ZANE,MN,04/13/86,11/28/12,Travel_Frequently,1,3,3,2,1,,1,3,4,1,3,3,0,3
425977840,745,715,Research & Development,76,18265,No,12,3,0,540799,,3,Life Sciences,Male,GAVYNN,TN,07/14/68,07/14/15,,,,,,,,,,,,,,,
604165616,689,124,Sales,38,7525,No,12,3,1,541133,,3,Marketing,Female,VIANNY,IL,03/21/64,03/22/02,,,,,,,,,,,,,,,
580839899,695,1179,Sales,73,7847,Yes,17,3,1,541229,,3,Medical,Male,ELDRIC,MS,04/16/74,05/12/07,Travel_Rarely,2,4,3,2,4,Married,1,1,10,3,3,9,8,8
206160824,801,1076,Research & Development,70,3348,Yes,11,3,0,541764,11/10/17,3,LS,Male,IZAEL,MS,04/28/84,11/10/07,Travel_Frequently,3,1,3,1,1,Single,1,1,10,3,3,8,9,7
353677323,732,1093,Sales,87,5010,No,16,3,0,541799,,4,Medical,Male,GONZALO,,12/17/84,12/17/05,,,,,,,,,,,,,,,
761928746,675,878,Research & Development,43,3815,Yes,17,3,1,542228,,4,Medical,Male,COLETON,MS,10/28/82,09/25/11,Travel_Frequently,10,4,3,1,3,Divorced,1,4,5,4,4,3,2,0
322300428,693,896,Research & Development,86,2389,Yes,13,3,0,542481,,1,Medical,Male,MARCELL,,10/25/87,10/25/12,,,,,,,,,,,,,,,
356566788,725,1344,Research & Development,37,2089,No,14,3,3,542899,,3,Medical,Male,BLAYNE,MI,05/30/74,05/29/12,,,,,,,,,,,,,,,
916258906,750,896,Research & Development,86,2389,Yes,13,3,0,543040,,1,Medical,Male,MARCELL,,10/24/87,10/24/12,,,,,,,,,,,,,,,
972826539,761,711,Research & Development,81,5042,No,13,3,0,543139,,3,Medical,Female,ROZLIN,DC,08/11/77,08/11/07,,,,,,,,,,,,,,,
422164644,734,939,Research & Development,95,13973,Yes,18,3,1,543140,,3,Life Sciences,Male,BRYOR,PA,11/14/66,11/14/04,,,,,,,,,,,,,,,
917974604,747,970,Research & Development,96,6142,No,11,3,0,543149,,2,Medical,Female,ZANNA,MS,09/20/82,06/20/11,Travel_Rarely,8,2,3,2,3,Single,3,4,10,2,3,1,4,3
561325078,696,571,Research & Development,82,2782,Yes,13,3,2,543433,,1,Life Sciences,Female,ADELAI,FL,06/10/79,06/10/11,,,,,,,,,,,,,,,
184081582,708,829,Research & Development,71,17007,No,14,3,2,543559,,3,Medical,Male,JABBAR,KY,06/18/82,06/18/02,,,,,,,,,,,,,,,
685444456,687,1323,Research & Development,34,2461,Yes,12,3,3,543603,,4,Life Sciences,Male,KLARK,,,01/11/07,,,,,,,,,,,,,,,
620204899,697,590,Research & Development,91,2109,No,13,3,1,543768,,3,Technical Degree,N/A,PARISSA,HI,08/01/87,08/01/15,,,,,,,,,,,,,,,
595656952,706,1376,Sales,45,14852,No,13,3,1,543803,,2,Medical,Male,YAROSLAV,MS,03/09/64,09/21/99,Travel_Rarely,2,3,3,4,3,Divorced,6,3,22,3,4,13,15,2
823662080,699,821,Research & Development,86,19406,No,11,3,1,543939,,2,Medical,Male,JAXSIN,MS,07/12/62,02/02/13,Travel_Rarely,5,1,3,5,1,Married,4,3,24,4,2,2,1,2
875558989,695,534,Research & Development,66,9824,No,12,3,0,544153,,3,LS,Male,NOMAR,NY,05/26/86,05/25/16,,,,,,,,,,,,,,,
190885604,692,669,Research & Development,97,5343,No,20,4,0,544187,,3,Medical,Male,DICKSON,NV,03/18/83,03/17/04,,,,,,,,,,,,,,,
401922765,716,625,Sales,46,10609,No,11,3,0,544557,01/03/17,4,Life Sciences,Male,KEMAR,MS,11/15/79,01/03/03,Travel_Rarely,1,1,2,3,3,Married,5,3,17,2,1,1,11,7
108256628,733,1046,Research & Development,100,10496,No,15,3,0,544563,,3,Technical Degree,Male,BRILEY,MS,05/25/67,06/13/12,Travel_Rarely,10,4,2,3,4,Single,6,4,20,2,3,3,1,3
779495867,727,253,Research & Development,43,2244,No,13,3,1,544787,,3,Medical,Female,KORINA,ND,05/26/95,05/26/15,,,,,,,,,,,,,,,
400885550,703,889,Research & Development,53,2326,Yes,12,3,3,545481,,3,Medical,Male,DEEN,NE,12/12/79,12/12/12,,,,,,,,,,,,,,,
495873431,719,1232,Research & Development,39,7143,Yes,14,3,0,545623,,4,Medical,Female,LILIANE,OH,01/26/86,01/26/06,,,,,,,,,,,,,,,
984926328,762,1439,Research & Development,54,2996,Yes,15,3,0,545650,,1,LS,Male,CHANAN,MS,02/16/80,10/15/10,Travel_Rarely,4,3,3,1,3,Married,7,4,8,2,3,4,1,3
962152201,736,1380,Research & D,75,2288,No,12,3,0,545844,,2,LS,Female,MERRITT,LA,07/22/78,07/22/14,,,,,,,,,,,,,,,
593386813,751,504,Research & Development,96,1859,Yes,25,4,0,546026,05/28/17,3,Medical,Female,AALINA,MS,01/14/98,05/27/16,Non-Travel,10,1,2,1,2,Single,1,2,1,2,4,1,0,0
593386813,751,504,Research & Development,96,1859,Yes,25,4,0,546026,05/28/17,3,Medical,Female,AALINA,MS,01/14/98,05/27/16,Non-Travel,10,1,2,1,2,Single,1,2,1,2,4,1,0,0
293058352,728,799,Research & Development,59,7491,No,17,3,0,546116,,3,Technical Degree,Female,MELAINA,MD,06/09/79,06/09/10,,,,,,,,,,,,,,,
306988318,698,1327,Research & Development,73,13675,No,12,3,1,546454,,4,Medical,Male,REGAN,MS,12/29/85,10/18/14,Travel_Frequently,3,2,3,3,3,Divorced,9,1,9,3,3,2,2,2
274090813,702,508,Sales,46,4682,No,14,3,0,546521,,3,Mkt,Male,JESSY,SC,05/07/84,05/08/10,,,,,,,,,,,,,,,
182390961,703,673,Research & D,96,4011,No,18,3,1,547035,,2,Other,Female,ROSE,MS,07/24/92,12/07/12,Non-Travel,11,1,4,2,3,Divorced,0,4,5,5,2,2,1,3
408774690,687,404,Research & Development,98,6687,No,11,3,0,547129,,4,Technical Degree,Female,MICKAELA,NV,03/24/83,03/24/03,,,,,,,,,,,,,,,
190758846,745,1302,Research & Development,67,4066,No,11,3,2,547150,,3,Other,N/A,ESAIAH,,08/04/89,08/04/09,,,,,,,,,,,,,,,
366806470,819,211,Sales,74,8564,Yes,20,4,0,547501,04/07/17,3,Life Sciences,Female,YASNA,MS,02/27/84,04/07/17,Travel_Rarely,16,1,3,3,1,Single,2,3,11,2,2,0,0,0
870933752,721,1086,Research & Development,62,2532,No,14,3,3,547802,,1,Medical,Female,DOLCE,DE,03/07/88,03/08/13,,,,,,,,,,,,,,,
545205563,675,989,Research & Development,43,18740,Yes,12,3,1,547987,,2,Medical,Female,MATTIE,MS,01/06/67,01/05/90,Travel_Rarely,7,2,2,5,3,Divorced,5,4,29,2,2,3,13,8
691868153,755,119,Sales,76,10609,No,12,3,2,548281,,3,Life Sciences,Male,PAOLO,MS,11/04/78,01/08/01,Travel_Rarely,3,1,3,3,3,Divorced,0,3,17,6,2,10,5,13
289511532,693,618,Research & Development,76,2318,No,19,3,0,548334,,3,Life Sciences,N/A,PASCALE,UT,05/18/90,05/17/16,,,,,,,,,,,,,,,
309839386,748,1449,Sales,94,18824,Yes,16,3,0,548624,,3,Marketing,Female,AYNARA,SD,10/09/71,10/09/92,,,,,,,,,,,,,,,
684237523,759,469,Research & Development,35,17665,No,17,3,1,548869,,2,Medical,Male,DEANDRAE,PA,08/19/74,08/19/94,,,,,,,,,,,,,,,
276841444,773,717,Research & Development,34,5562,No,14,3,0,549069,,4,Life Sciences,Male,NYXON,MS,09/01/70,12/25/06,Travel_Rarely,13,3,3,2,2,Single,6,4,19,3,3,7,0,9
741266657,680,703,Sales,42,4960,No,12,3,0,549082,,4,Mkt,Male,MADOX,MS,02/05/70,12/03/09,Travel_Rarely,14,4,3,2,1,Single,2,4,20,2,3,7,1,7
799350431,710,1157,Sales,70,2644,Yes,21,4,0,549919,,4,LS,Male,SERAJ,CA,12/17/80,12/17/13,,,,,,,,,,,,,,,
438266306,767,1261,Research & Development,88,6553,No,14,3,0,550020,,4,Life Sciences,Male,CAEDEN,TN,02/23/79,02/23/16,,,,,,,,,,,,,,,
378193681,764,1311,Research & Development,97,16659,Yes,13,3,0,550104,,3,Life Sciences,Female,ANAGHA,GA,07/17/61,07/17/11,,,,,,,,,,,,,,,
202059627,749,549,Research & Development,42,5003,No,14,3,0,550965,,2,Medical,Female,LARYAH,IN,04/22/76,04/23/15,,,,,,,,,,,,,,,
750235380,706,1041,Human Resources,36,2143,No,13,3,1,551237,,3,Human Resources,Male,CHESKY,NV,09/13/80,09/13/11,,,,,,,,,,,,,,,
719717712,698,663,Research & Development,81,3975,No,11,3,2,552062,,4,Other,Male,BENJIMEN,CO,03/22/77,03/22/09,,,,,,,,,,,,,,,
783074797,721,1055,Research & Development,76,19701,Yes,21,4,1,552129,,3,Medical,Female,KIORA,,,01/02/08,,,,,,,,,,,,,,,
481059020,748,118,Sales,69,5324,No,15,3,0,552363,,3,Marketing,N/A,JAYDIN,IL,11/04/83,11/04/13,,,,,,,,,,,,,,,
371061215,708,206,Human Resources,99,19717,No,14,3,0,552793,,4,Life Sciences,Male,HAI,TN,06/15/60,06/15/09,,,,,,,,,,,,,,,
835607652,748,977,Research & Development,45,5470,No,13,3,2,552824,,3,Medical,Male,JOHNELL,MT,10/25/84,10/25/07,,,,,,,,,,,,,,,
707612983,754,636,Research & Development,35,18665,Yes,11,3,0,553657,,4,Life Sciences,Female,KEYA,NE,05/28/68,05/29/14,,,,,,,,,,,,,,,
437590422,767,1342,Sales,47,5473,No,12,3,0,554079,,2,Medical,Male,DENARD,OR,01/09/77,01/09/09,,,,,,,,,,,,,,,
